deleted_duplicate_id,original_id
house-2011-11-02.145.1,house-2011-11-02.281.1
house-2011-11-02.391.2,house-2011-11-02.283.1
house-2011-11-02.147.1,house-2011-11-02.283.1
house-2011-11-02.392.2,house-2011-11-02.284.1
house-2011-11-02.148.1,house-2011-11-02.284.1
house-2011-11-02.395.2,house-2011-11-02.287.1
house-2011-11-02.151.1,house-2011-11-02.287.1
house-2011-11-02.396.7,house-2011-11-02.288.5
house-2011-11-02.152.5,house-2011-11-02.288.5
house-2011-11-02.396.8,house-2011-11-02.288.6
house-2011-11-02.152.6,house-2011-11-02.288.6
house-2011-11-02.396.9,house-2011-11-02.288.7
house-2011-11-02.152.7,house-2011-11-02.288.7
house-2011-11-02.396.10,house-2011-11-02.288.8
house-2011-11-02.152.8,house-2011-11-02.288.8
house-2011-11-02.425.1,house-2011-11-02.317.1
house-2011-11-02.181.1,house-2011-11-02.317.1
house-2011-11-02.415.1,house-2011-11-02.307.1
house-2011-11-02.171.1,house-2011-11-02.307.1
house-2011-11-02.415.11,house-2011-11-02.307.11
house-2011-11-02.171.11,house-2011-11-02.307.11
house-2011-11-02.415.14,house-2011-11-02.307.14
house-2011-11-02.171.14,house-2011-11-02.307.14
house-2011-11-02.449.2,house-2011-11-02.341.1
house-2011-11-02.205.1,house-2011-11-02.341.1
house-2011-11-02.426.1,house-2011-11-02.318.1
house-2011-11-02.182.1,house-2011-11-02.318.1
house-2011-11-02.416.1,house-2011-11-02.308.1
house-2011-11-02.172.1,house-2011-11-02.308.1
house-2011-11-02.423.1,house-2011-11-02.315.1
house-2011-11-02.179.1,house-2011-11-02.315.1
house-2011-11-02.430.1,house-2011-11-02.322.1
house-2011-11-02.186.1,house-2011-11-02.322.1
house-2011-11-02.437.1,house-2011-11-02.329.1
house-2011-11-02.193.1,house-2011-11-02.329.1
house-2011-11-02.439.1,house-2011-11-02.331.1
house-2011-11-02.195.1,house-2011-11-02.331.1
house-2011-11-02.440.1,house-2011-11-02.332.1
house-2011-11-02.196.1,house-2011-11-02.332.1
house-2011-11-02.441.1,house-2011-11-02.333.1
house-2011-11-02.197.1,house-2011-11-02.333.1
house-2011-11-02.447.1,house-2011-11-02.339.1
house-2011-11-02.203.1,house-2011-11-02.339.1
house-2011-11-02.447.3,house-2011-11-02.339.3
house-2011-11-02.203.3,house-2011-11-02.339.3
house-2011-11-02.450.2,house-2011-11-02.342.1
house-2011-11-02.206.1,house-2011-11-02.342.1
house-2011-11-02.450.5,house-2011-11-02.342.4
house-2011-11-02.206.4,house-2011-11-02.342.4
house-2011-11-02.452.2,house-2011-11-02.344.1
house-2011-11-02.208.1,house-2011-11-02.344.1
house-2011-11-02.404.2,house-2011-11-02.160.1
house-2011-11-02.296.1,house-2011-11-02.160.1
house-2011-11-02.289.1,house-2011-11-02.153.1
house-2011-11-02.397.3,house-2011-11-02.153.1
house-2011-11-02.399.2,house-2011-11-02.155.1
house-2011-11-02.291.1,house-2011-11-02.155.1
house-2011-11-02.292.1,house-2011-11-02.156.1
house-2011-11-02.400.2,house-2011-11-02.156.1
house-2011-11-02.293.1,house-2011-11-02.157.1
house-2011-11-02.401.2,house-2011-11-02.157.1
house-2011-11-02.295.1,house-2011-11-02.159.1
house-2011-11-02.403.2,house-2011-11-02.159.1
house-2011-11-02.297.1,house-2011-11-02.161.1
house-2011-11-02.405.2,house-2011-11-02.161.1
house-2011-11-02.298.1,house-2011-11-02.162.1
house-2011-11-02.406.2,house-2011-11-02.162.1
house-2011-11-02.300.1,house-2011-11-02.164.1
house-2011-11-02.408.1,house-2011-11-02.164.1
house-2011-11-02.301.1,house-2011-11-02.165.1
house-2011-11-02.409.1,house-2011-11-02.165.1
house-2011-11-02.411.1,house-2011-11-02.167.1
house-2011-11-02.303.1,house-2011-11-02.167.1
house-2011-11-02.304.1,house-2011-11-02.168.1
house-2011-11-02.412.1,house-2011-11-02.168.1
house-2011-11-02.301.4,house-2011-11-02.165.4
house-2011-11-02.409.4,house-2011-11-02.165.4
house-2011-11-02.302.1,house-2011-11-02.166.1
house-2011-11-02.410.1,house-2011-11-02.166.1
house-2011-11-02.154.1,house-2011-11-02.398.2
house-2011-11-02.290.1,house-2011-11-02.398.2
house-2011-11-02.236.1,house-2011-11-02.101.1
house-2011-11-02.417.1,house-2011-11-02.173.1
house-2011-11-02.309.1,house-2011-11-02.173.1
house-2011-11-02.237.12,house-2011-11-02.102.12
house-2011-11-02.237.13,house-2011-11-02.102.13
house-2011-11-02.237.17,house-2011-11-02.102.17
house-2011-11-02.431.1,house-2011-11-02.323.1
house-2011-11-02.187.1,house-2011-11-02.323.1
house-2011-11-02.240.6,house-2011-11-02.104.6
house-2011-11-02.106.1,house-2011-11-02.242.3
house-2011-11-02.253.1,house-2011-11-02.117.1
house-2011-11-02.445.1,house-2011-11-02.337.1
house-2011-11-02.201.1,house-2011-11-02.337.1
house-2011-11-02.446.1,house-2011-11-02.338.1
house-2011-11-02.202.1,house-2011-11-02.338.1
house-2011-11-02.456.2,house-2011-11-02.348.1
house-2011-11-02.212.1,house-2011-11-02.348.1
house-2011-11-02.344.4,house-2011-11-02.208.4
house-2011-11-02.452.5,house-2011-11-02.208.4
senate-2011-11-02.165.5,senate-2011-11-02.164.5
senate-2011-11-21.208.7,senate-2011-11-21.252.8
house-2011-11-21.532.4,house-2011-11-21.278.4
house-2011-11-21.769.4,house-2011-11-21.278.4
house-2011-11-21.912.5,house-2011-11-21.278.4
senate-2011-11-21.209.1,senate-2011-11-21.253.2
house-2011-11-21.533.4,house-2011-11-21.279.4
house-2011-11-21.770.4,house-2011-11-21.279.4
house-2011-11-21.913.5,house-2011-11-21.279.4
senate-2011-11-21.209.11,senate-2011-11-21.253.12
senate-2011-11-21.210.1,senate-2011-11-21.254.2
house-2011-11-21.534.1,house-2011-11-21.280.1
house-2011-11-21.771.1,house-2011-11-21.280.1
house-2011-11-21.914.2,house-2011-11-21.280.1
house-2011-11-21.534.4,house-2011-11-21.280.4
house-2011-11-21.771.4,house-2011-11-21.280.4
house-2011-11-21.914.5,house-2011-11-21.280.4
house-2011-11-21.535.1,house-2011-11-21.281.1
house-2011-11-21.772.1,house-2011-11-21.281.1
house-2011-11-21.915.2,house-2011-11-21.281.1
house-2011-11-21.523.1,house-2011-11-21.269.1
house-2011-11-21.760.1,house-2011-11-21.269.1
house-2011-11-21.903.2,house-2011-11-21.269.1
house-2011-11-21.469.1,house-2011-11-21.850.1
house-2011-11-21.706.1,house-2011-11-21.850.1
house-2011-11-21.215.1,house-2011-11-21.850.1
house-2011-11-21.623.1,house-2011-11-21.388.1
house-2011-11-21.134.1,house-2011-11-21.388.1
house-2011-11-21.793.1,house-2011-11-21.411.1
house-2011-11-21.648.1,house-2011-11-21.411.1
house-2011-11-21.157.1,house-2011-11-21.411.1
house-2011-11-21.432.1,house-2011-11-21.178.1
house-2011-11-21.669.1,house-2011-11-21.178.1
house-2011-11-21.813.2,house-2011-11-21.178.1
house-2011-11-21.662.1,house-2011-11-21.171.1
house-2011-11-21.806.2,house-2011-11-21.171.1
house-2011-11-21.425.1,house-2011-11-21.171.1
house-2011-11-21.429.7,house-2011-11-21.175.7
house-2011-11-21.810.8,house-2011-11-21.175.7
house-2011-11-21.666.7,house-2011-11-21.175.7
house-2011-11-21.837.1,house-2011-11-21.202.1
house-2011-11-21.456.1,house-2011-11-21.202.1
house-2011-11-21.693.1,house-2011-11-21.202.1
house-2011-11-21.522.1,house-2011-11-21.268.1
house-2011-11-21.759.1,house-2011-11-21.268.1
house-2011-11-21.902.2,house-2011-11-21.268.1
house-2011-11-21.817.20,house-2011-11-21.182.20
house-2011-11-21.436.20,house-2011-11-21.182.20
house-2011-11-21.673.20,house-2011-11-21.182.20
house-2011-11-21.522.4,house-2011-11-21.268.4
house-2011-11-21.759.4,house-2011-11-21.268.4
house-2011-11-21.902.5,house-2011-11-21.268.4
senate-2011-11-21.196.3,senate-2011-11-21.240.4
house-2011-11-21.523.4,house-2011-11-21.269.4
house-2011-11-21.760.4,house-2011-11-21.269.4
house-2011-11-21.903.5,house-2011-11-21.269.4
house-2011-11-21.524.1,house-2011-11-21.270.1
house-2011-11-21.761.1,house-2011-11-21.270.1
house-2011-11-21.904.2,house-2011-11-21.270.1
house-2011-11-21.524.4,house-2011-11-21.270.4
house-2011-11-21.761.4,house-2011-11-21.270.4
house-2011-11-21.904.5,house-2011-11-21.270.4
house-2011-11-21.817.22,house-2011-11-21.182.22
house-2011-11-21.436.22,house-2011-11-21.182.22
house-2011-11-21.673.22,house-2011-11-21.182.22
house-2011-11-21.525.1,house-2011-11-21.271.1
house-2011-11-21.762.1,house-2011-11-21.271.1
house-2011-11-21.905.2,house-2011-11-21.271.1
house-2011-11-21.525.4,house-2011-11-21.271.4
house-2011-11-21.762.4,house-2011-11-21.271.4
house-2011-11-21.905.5,house-2011-11-21.271.4
house-2011-11-21.526.7,house-2011-11-21.272.7
house-2011-11-21.763.7,house-2011-11-21.272.7
house-2011-11-21.906.8,house-2011-11-21.272.7
house-2011-11-21.527.1,house-2011-11-21.273.1
house-2011-11-21.764.1,house-2011-11-21.273.1
house-2011-11-21.907.2,house-2011-11-21.273.1
house-2011-11-21.527.4,house-2011-11-21.273.4
house-2011-11-21.764.4,house-2011-11-21.273.4
house-2011-11-21.907.5,house-2011-11-21.273.4
house-2011-11-21.528.4,house-2011-11-21.274.4
house-2011-11-21.765.4,house-2011-11-21.274.4
house-2011-11-21.908.5,house-2011-11-21.274.4
senate-2011-11-21.205.1,senate-2011-11-21.249.2
senate-2011-11-21.205.6,senate-2011-11-21.249.7
house-2011-11-21.529.4,house-2011-11-21.275.4
house-2011-11-21.766.4,house-2011-11-21.275.4
house-2011-11-21.909.5,house-2011-11-21.275.4
senate-2011-11-21.206.1,senate-2011-11-21.250.2
senate-2011-11-21.206.14,senate-2011-11-21.250.15
house-2011-11-21.531.1,house-2011-11-21.277.1
house-2011-11-21.768.1,house-2011-11-21.277.1
house-2011-11-21.911.2,house-2011-11-21.277.1
senate-2011-11-21.207.1,senate-2011-11-21.251.2
house-2011-11-21.532.1,house-2011-11-21.278.1
house-2011-11-21.769.1,house-2011-11-21.278.1
house-2011-11-21.912.2,house-2011-11-21.278.1
senate-2011-11-21.208.1,senate-2011-11-21.252.2
house-2011-11-21.509.1,house-2011-11-21.255.1
house-2011-11-21.889.2,house-2011-11-21.255.1
house-2011-11-21.746.1,house-2011-11-21.255.1
house-2011-11-21.515.4,house-2011-11-21.261.4
house-2011-11-21.752.4,house-2011-11-21.261.4
house-2011-11-21.895.5,house-2011-11-21.261.4
senate-2011-11-21.192.1,senate-2011-11-21.234.1
house-2011-11-21.520.4,house-2011-11-21.266.4
house-2011-11-21.757.4,house-2011-11-21.266.4
house-2011-11-21.900.5,house-2011-11-21.266.4
house-2011-11-21.566.2,house-2011-11-21.333.1
house-2011-11-21.79.1,house-2011-11-21.333.1
house-2011-11-21.615.3,house-2011-11-21.380.1
house-2011-11-21.126.1,house-2011-11-21.380.1
house-2011-11-21.667.1,house-2011-11-21.430.1
house-2011-11-21.811.2,house-2011-11-21.430.1
house-2011-11-21.176.1,house-2011-11-21.430.1
house-2011-11-21.651.1,house-2011-11-21.414.1
house-2011-11-21.160.1,house-2011-11-21.414.1
house-2011-11-21.796.1,house-2011-11-21.414.1
house-2011-11-21.653.1,house-2011-11-21.416.1
house-2011-11-21.798.1,house-2011-11-21.416.1
house-2011-11-21.162.1,house-2011-11-21.416.1
house-2011-11-21.830.1,house-2011-11-21.449.1
house-2011-11-21.686.1,house-2011-11-21.449.1
house-2011-11-21.195.1,house-2011-11-21.449.1
house-2011-11-21.205.1,house-2011-11-21.459.1
house-2011-11-21.840.1,house-2011-11-21.459.1
house-2011-11-21.696.1,house-2011-11-21.459.1
house-2011-11-21.854.1,house-2011-11-21.473.1
house-2011-11-21.710.1,house-2011-11-21.473.1
house-2011-11-21.219.1,house-2011-11-21.473.1
house-2011-11-21.721.1,house-2011-11-21.484.1
house-2011-11-21.866.1,house-2011-11-21.484.1
house-2011-11-21.230.1,house-2011-11-21.484.1
house-2011-11-21.240.1,house-2011-11-21.494.1
house-2011-11-21.731.1,house-2011-11-21.494.1
house-2011-11-21.876.1,house-2011-11-21.494.1
house-2011-11-21.722.9,house-2011-11-21.485.9
house-2011-11-21.867.9,house-2011-11-21.485.9
house-2011-11-21.231.9,house-2011-11-21.485.9
house-2011-11-21.739.1,house-2011-11-21.502.1
house-2011-11-21.884.1,house-2011-11-21.502.1
house-2011-11-21.248.1,house-2011-11-21.502.1
house-2011-11-21.724.6,house-2011-11-21.487.6
house-2011-11-21.869.6,house-2011-11-21.487.6
house-2011-11-21.233.6,house-2011-11-21.487.6
house-2011-11-21.872.1,house-2011-11-21.490.1
house-2011-11-21.727.1,house-2011-11-21.490.1
house-2011-11-21.236.1,house-2011-11-21.490.1
house-2011-11-21.886.1,house-2011-11-21.504.1
house-2011-11-21.250.1,house-2011-11-21.504.1
house-2011-11-21.741.1,house-2011-11-21.504.1
house-2011-11-21.887.6,house-2011-11-21.507.4
house-2011-11-21.744.4,house-2011-11-21.507.4
house-2011-11-21.253.4,house-2011-11-21.507.4
house-2011-11-21.751.1,house-2011-11-21.514.1
house-2011-11-21.894.2,house-2011-11-21.514.1
house-2011-11-21.260.1,house-2011-11-21.514.1
house-2011-11-21.753.1,house-2011-11-21.516.1
house-2011-11-21.896.2,house-2011-11-21.516.1
house-2011-11-21.262.1,house-2011-11-21.516.1
house-2011-11-21.264.1,house-2011-11-21.518.1
house-2011-11-21.755.1,house-2011-11-21.518.1
house-2011-11-21.898.2,house-2011-11-21.518.1
house-2011-11-21.756.1,house-2011-11-21.519.1
house-2011-11-21.899.2,house-2011-11-21.519.1
house-2011-11-21.265.1,house-2011-11-21.519.1
house-2011-11-21.768.6,house-2011-11-21.531.6
house-2011-11-21.911.7,house-2011-11-21.531.6
house-2011-11-21.277.6,house-2011-11-21.531.6
house-2011-11-21.281.4,house-2011-11-21.535.4
house-2011-11-21.772.4,house-2011-11-21.535.4
house-2011-11-21.915.5,house-2011-11-21.535.4
house-2011-11-21.290.1,house-2011-11-21.544.1
house-2011-11-21.781.1,house-2011-11-21.544.1
house-2011-11-21.924.2,house-2011-11-21.544.1
house-2011-11-21.320.1,house-2011-11-21.553.1
house-2011-11-21.66.1,house-2011-11-21.553.1
house-2011-11-21.320.7,house-2011-11-21.553.7
house-2011-11-21.66.7,house-2011-11-21.553.7
house-2011-11-21.812.2,house-2011-11-21.668.1
house-2011-11-21.431.1,house-2011-11-21.668.1
house-2011-11-21.177.1,house-2011-11-21.668.1
house-2011-11-21.468.9,house-2011-11-21.705.9
house-2011-11-21.849.9,house-2011-11-21.705.9
house-2011-11-21.214.9,house-2011-11-21.705.9
house-2011-11-21.470.1,house-2011-11-21.707.1
house-2011-11-21.851.1,house-2011-11-21.707.1
house-2011-11-21.216.1,house-2011-11-21.707.1
house-2011-11-21.852.1,house-2011-11-21.708.1
house-2011-11-21.471.1,house-2011-11-21.708.1
house-2011-11-21.217.1,house-2011-11-21.708.1
house-2011-11-21.436.21,house-2011-11-21.817.21
house-2011-11-21.673.21,house-2011-11-21.817.21
house-2011-11-21.182.21,house-2011-11-21.817.21
house-2011-11-21.448.1,house-2011-11-21.829.1
house-2011-11-21.685.1,house-2011-11-21.829.1
house-2011-11-21.194.1,house-2011-11-21.829.1
house-2011-11-21.448.27,house-2011-11-21.829.27
house-2011-11-21.685.27,house-2011-11-21.829.27
house-2011-11-21.194.27,house-2011-11-21.829.27
house-2011-11-21.279.1,house-2011-11-21.913.2
house-2011-11-21.770.1,house-2011-11-21.913.2
house-2011-11-21.533.1,house-2011-11-21.913.2
house-2011-11-21.288.4,house-2011-11-21.922.5
house-2011-11-21.542.4,house-2011-11-21.922.5
house-2011-11-21.779.4,house-2011-11-21.922.5
house-2011-11-21.457.1,house-2011-11-21.203.1
house-2011-11-21.694.1,house-2011-11-21.203.1
house-2011-11-21.838.1,house-2011-11-21.203.1
house-2011-11-21.190.1,house-2011-11-21.825.2
house-2011-11-21.681.1,house-2011-11-21.825.2
house-2011-11-21.444.1,house-2011-11-21.825.2
house-2011-11-21.192.1,house-2011-11-21.827.2
house-2011-11-21.446.1,house-2011-11-21.827.2
house-2011-11-21.683.1,house-2011-11-21.827.2
house-2011-11-21.451.14,house-2011-11-21.832.14
house-2011-11-21.688.14,house-2011-11-21.832.14
house-2011-11-21.197.14,house-2011-11-21.832.14
house-2011-11-21.449.6,house-2011-11-21.830.6
house-2011-11-21.686.6,house-2011-11-21.830.6
house-2011-11-21.195.6,house-2011-11-21.830.6
house-2011-11-21.842.1,house-2011-11-21.207.1
house-2011-11-21.698.1,house-2011-11-21.207.1
house-2011-11-21.461.1,house-2011-11-21.207.1
house-2011-11-21.700.1,house-2011-11-21.209.1
house-2011-11-21.844.1,house-2011-11-21.209.1
house-2011-11-21.463.1,house-2011-11-21.209.1
house-2011-11-21.464.1,house-2011-11-21.210.1
house-2011-11-21.845.1,house-2011-11-21.210.1
house-2011-11-21.701.1,house-2011-11-21.210.1
senate-2011-11-21.211.1,senate-2011-11-21.255.2
house-2011-11-21.536.6,house-2011-11-21.282.6
house-2011-11-21.773.6,house-2011-11-21.282.6
house-2011-11-21.916.7,house-2011-11-21.282.6
house-2011-11-21.536.1,house-2011-11-21.282.1
house-2011-11-21.773.1,house-2011-11-21.282.1
house-2011-11-21.916.2,house-2011-11-21.282.1
senate-2011-11-21.220.1,senate-2011-11-21.178.1
senate-2011-11-21.211.7,senate-2011-11-21.255.8
senate-2011-11-21.221.3,senate-2011-11-21.179.1
senate-2011-11-21.213.4,senate-2011-11-21.257.5
senate-2011-11-21.222.1,senate-2011-11-21.180.1
senate-2011-11-21.212.1,senate-2011-11-21.256.2
house-2011-11-21.537.1,house-2011-11-21.283.1
house-2011-11-21.774.1,house-2011-11-21.283.1
house-2011-11-21.917.2,house-2011-11-21.283.1
senate-2011-11-21.212.24,senate-2011-11-21.256.25
senate-2011-11-21.224.1,senate-2011-11-21.182.1
house-2011-11-21.537.4,house-2011-11-21.283.4
house-2011-11-21.774.4,house-2011-11-21.283.4
house-2011-11-21.917.5,house-2011-11-21.283.4
senate-2011-11-21.213.1,senate-2011-11-21.257.2
house-2011-11-21.538.1,house-2011-11-21.284.1
house-2011-11-21.775.1,house-2011-11-21.284.1
house-2011-11-21.918.2,house-2011-11-21.284.1
house-2011-11-21.48.1,house-2011-11-21.300.1
house-2011-11-21.538.4,house-2011-11-21.284.4
house-2011-11-21.775.4,house-2011-11-21.284.4
house-2011-11-21.918.5,house-2011-11-21.284.4
senate-2011-11-21.230.1,senate-2011-11-21.188.1
house-2011-11-21.539.1,house-2011-11-21.285.1
house-2011-11-21.776.1,house-2011-11-21.285.1
house-2011-11-21.919.2,house-2011-11-21.285.1
house-2011-11-21.539.4,house-2011-11-21.285.4
house-2011-11-21.776.4,house-2011-11-21.285.4
house-2011-11-21.919.5,house-2011-11-21.285.4
house-2011-11-21.861.1,house-2011-11-21.225.1
house-2011-11-21.716.1,house-2011-11-21.225.1
house-2011-11-21.479.1,house-2011-11-21.225.1
house-2011-11-21.540.1,house-2011-11-21.286.1
house-2011-11-21.777.1,house-2011-11-21.286.1
house-2011-11-21.920.2,house-2011-11-21.286.1
house-2011-11-21.44.1,house-2011-11-21.296.1
house-2011-11-21.540.4,house-2011-11-21.286.4
house-2011-11-21.777.4,house-2011-11-21.286.4
house-2011-11-21.920.5,house-2011-11-21.286.4
house-2011-11-21.778.1,house-2011-11-21.287.1
house-2011-11-21.921.2,house-2011-11-21.287.1
house-2011-11-21.541.1,house-2011-11-21.287.1
house-2011-11-21.408.1,house-2011-11-21.645.1
house-2011-11-21.790.1,house-2011-11-21.645.1
house-2011-11-21.154.1,house-2011-11-21.645.1
house-2011-11-21.541.4,house-2011-11-21.287.4
house-2011-11-21.778.4,house-2011-11-21.287.4
house-2011-11-21.921.5,house-2011-11-21.287.4
house-2011-11-21.542.1,house-2011-11-21.288.1
house-2011-11-21.779.1,house-2011-11-21.288.1
house-2011-11-21.922.2,house-2011-11-21.288.1
house-2011-11-21.45.1,house-2011-11-21.297.1
house-2011-11-21.493.1,house-2011-11-21.875.1
house-2011-11-21.730.1,house-2011-11-21.875.1
house-2011-11-21.239.1,house-2011-11-21.875.1
house-2011-11-21.543.1,house-2011-11-21.289.1
house-2011-11-21.780.1,house-2011-11-21.289.1
house-2011-11-21.923.2,house-2011-11-21.289.1
house-2011-11-21.224.1,house-2011-11-21.860.1
house-2011-11-21.478.1,house-2011-11-21.860.1
house-2011-11-21.715.1,house-2011-11-21.860.1
house-2011-11-21.543.4,house-2011-11-21.289.4
house-2011-11-21.780.4,house-2011-11-21.289.4
house-2011-11-21.923.5,house-2011-11-21.289.4
house-2011-11-21.486.7,house-2011-11-21.232.7
house-2011-11-21.723.7,house-2011-11-21.232.7
house-2011-11-21.868.7,house-2011-11-21.232.7
house-2011-11-21.833.1,house-2011-11-21.198.1
house-2011-11-21.452.1,house-2011-11-21.198.1
house-2011-11-21.689.1,house-2011-11-21.198.1
house-2011-11-21.483.1,house-2011-11-21.229.1
house-2011-11-21.720.1,house-2011-11-21.229.1
house-2011-11-21.865.1,house-2011-11-21.229.1
house-2011-11-21.870.1,house-2011-11-21.234.1
house-2011-11-21.488.1,house-2011-11-21.234.1
house-2011-11-21.725.1,house-2011-11-21.234.1
house-2011-11-21.489.1,house-2011-11-21.235.1
house-2011-11-21.871.1,house-2011-11-21.235.1
house-2011-11-21.726.1,house-2011-11-21.235.1
house-2011-11-21.859.1,house-2011-11-21.223.1
house-2011-11-21.714.1,house-2011-11-21.223.1
house-2011-11-21.477.1,house-2011-11-21.223.1
house-2011-11-21.492.1,house-2011-11-21.238.1
house-2011-11-21.729.1,house-2011-11-21.238.1
house-2011-11-21.874.1,house-2011-11-21.238.1
house-2011-11-21.606.1,house-2011-11-21.373.1
house-2011-11-21.119.1,house-2011-11-21.373.1
house-2011-11-21.507.1,house-2011-11-21.253.1
house-2011-11-21.744.1,house-2011-11-21.253.1
house-2011-11-21.887.3,house-2011-11-21.253.1
house-2011-11-21.609.19,house-2011-11-21.376.19
house-2011-11-21.122.19,house-2011-11-21.376.19
house-2011-11-21.122.1,house-2011-11-21.376.1
house-2011-11-21.609.1,house-2011-11-21.376.1
house-2011-11-21.608.1,house-2011-11-21.375.1
house-2011-11-21.121.1,house-2011-11-21.375.1
house-2011-11-21.888.2,house-2011-11-21.254.1
house-2011-11-21.508.1,house-2011-11-21.254.1
house-2011-11-21.745.1,house-2011-11-21.254.1
house-2011-11-21.639.1,house-2011-11-21.402.1
house-2011-11-21.784.1,house-2011-11-21.402.1
house-2011-11-21.148.1,house-2011-11-21.402.1
house-2011-11-21.609.21,house-2011-11-21.376.21
house-2011-11-21.122.21,house-2011-11-21.376.21
house-2011-11-21.609.22,house-2011-11-21.376.22
house-2011-11-21.122.22,house-2011-11-21.376.22
house-2011-11-21.417.1,house-2011-11-21.799.2
house-2011-11-21.163.1,house-2011-11-21.799.2
house-2011-11-21.654.1,house-2011-11-21.799.2
house-2011-11-21.630.1,house-2011-11-21.395.1
house-2011-11-21.141.1,house-2011-11-21.395.1
house-2011-11-21.642.1,house-2011-11-21.405.1
house-2011-11-21.787.1,house-2011-11-21.405.1
house-2011-11-21.151.1,house-2011-11-21.405.1
house-2011-11-21.453.1,house-2011-11-21.834.1
house-2011-11-21.690.1,house-2011-11-21.834.1
house-2011-11-21.199.1,house-2011-11-21.834.1
house-2011-11-21.454.1,house-2011-11-21.835.1
house-2011-11-21.691.1,house-2011-11-21.835.1
house-2011-11-21.200.1,house-2011-11-21.835.1
house-2011-11-21.792.1,house-2011-11-21.410.1
house-2011-11-21.647.1,house-2011-11-21.410.1
house-2011-11-21.156.1,house-2011-11-21.410.1
house-2011-11-21.643.1,house-2011-11-21.406.1
house-2011-11-21.788.1,house-2011-11-21.406.1
house-2011-11-21.152.1,house-2011-11-21.406.1
house-2011-11-21.201.1,house-2011-11-21.836.1
house-2011-11-21.455.1,house-2011-11-21.836.1
house-2011-11-21.692.1,house-2011-11-21.836.1
house-2011-11-21.646.1,house-2011-11-21.409.1
house-2011-11-21.791.3,house-2011-11-21.409.1
house-2011-11-21.155.1,house-2011-11-21.409.1
house-2011-11-21.652.1,house-2011-11-21.415.1
house-2011-11-21.797.1,house-2011-11-21.415.1
house-2011-11-21.161.1,house-2011-11-21.415.1
house-2011-11-21.476.1,house-2011-11-21.858.1
house-2011-11-21.713.1,house-2011-11-21.858.1
house-2011-11-21.222.1,house-2011-11-21.858.1
house-2011-11-21.646.14,house-2011-11-21.409.14
house-2011-11-21.791.16,house-2011-11-21.409.14
house-2011-11-21.155.14,house-2011-11-21.409.14
senate-2011-11-21.193.1,senate-2011-11-21.235.1
house-2011-11-21.794.1,house-2011-11-21.412.1
house-2011-11-21.649.1,house-2011-11-21.412.1
house-2011-11-21.158.1,house-2011-11-21.412.1
house-2011-11-21.650.1,house-2011-11-21.413.1
house-2011-11-21.159.1,house-2011-11-21.413.1
house-2011-11-21.795.1,house-2011-11-21.413.1
house-2011-11-21.657.1,house-2011-11-21.420.1
house-2011-11-21.166.1,house-2011-11-21.420.1
house-2011-11-21.802.1,house-2011-11-21.420.1
house-2011-11-21.800.1,house-2011-11-21.418.1
house-2011-11-21.655.1,house-2011-11-21.418.1
house-2011-11-21.164.1,house-2011-11-21.418.1
house-2011-11-21.656.1,house-2011-11-21.419.1
house-2011-11-21.801.1,house-2011-11-21.419.1
house-2011-11-21.165.1,house-2011-11-21.419.1
house-2011-11-21.519.4,house-2011-11-21.265.4
house-2011-11-21.756.4,house-2011-11-21.265.4
house-2011-11-21.899.5,house-2011-11-21.265.4
house-2011-11-21.659.1,house-2011-11-21.422.1
house-2011-11-21.803.3,house-2011-11-21.422.1
house-2011-11-21.168.1,house-2011-11-21.422.1
house-2011-11-21.663.8,house-2011-11-21.426.8
house-2011-11-21.807.9,house-2011-11-21.426.8
house-2011-11-21.172.8,house-2011-11-21.426.8
house-2011-11-21.663.1,house-2011-11-21.426.1
house-2011-11-21.807.2,house-2011-11-21.426.1
house-2011-11-21.172.1,house-2011-11-21.426.1
senate-2011-11-21.199.1,senate-2011-11-21.242.2
senate-2011-11-21.201.1,senate-2011-11-21.244.1
house-2011-11-21.526.1,house-2011-11-21.272.1
house-2011-11-21.763.1,house-2011-11-21.272.1
house-2011-11-21.906.2,house-2011-11-21.272.1
senate-2011-11-21.202.1,senate-2011-11-21.245.2
house-2011-11-21.808.2,house-2011-11-21.427.1
house-2011-11-21.173.1,house-2011-11-21.427.1
house-2011-11-21.664.1,house-2011-11-21.427.1
senate-2011-11-21.204.1,senate-2011-11-21.248.3
house-2011-11-21.528.1,house-2011-11-21.274.1
house-2011-11-21.765.1,house-2011-11-21.274.1
house-2011-11-21.908.2,house-2011-11-21.274.1
senate-2011-11-21.204.21,senate-2011-11-21.248.23
house-2011-11-21.767.8,house-2011-11-21.276.8
house-2011-11-21.530.8,house-2011-11-21.276.8
house-2011-11-21.910.9,house-2011-11-21.276.8
house-2011-11-21.529.1,house-2011-11-21.275.1
house-2011-11-21.766.1,house-2011-11-21.275.1
house-2011-11-21.909.2,house-2011-11-21.275.1
house-2011-11-21.530.1,house-2011-11-21.276.1
house-2011-11-21.767.1,house-2011-11-21.276.1
house-2011-11-21.910.2,house-2011-11-21.276.1
senate-2011-11-21.207.9,senate-2011-11-21.251.10
senate-2011-11-21.210.4,senate-2011-11-21.254.5
house-2011-11-21.292.3,house-2011-11-21.40.1
house-2011-11-21.666.1,house-2011-11-21.429.1
house-2011-11-21.810.2,house-2011-11-21.429.1
house-2011-11-21.175.1,house-2011-11-21.429.1
